Image,X,Y,Z,Zoom,Pitch,Yaw,FH/BH+FH,SWLS,SW/BH,SW/IW,SW,FH/BH,FH/SW
Image_0258.jpg,30.6,108.755,130,94,0,90,0.107843,-3.39351,0.230769,0.0820312,NOT YET,0.120879,0.52381
Image_0259.jpg,30.6,108.755,129.7,94,0,90,0.105882,-3.40168,0.230263,0.0820312,NOT YET,0.118421,0.514286
Image_0260.jpg,30.6,108.755,129.4,94,0,90,0.110465,-3.64662,0.237473,0.0851562,NOT YET,0.124183,0.522936
Image_0261.jpg,30.6,108.755,129.1,94,0,90,0.102713,-3.25778,0.222462,0.0804688,NOT YET,0.114471,0.514563
Image_0263.jpg,30.6,108.755,128.5,94,0,90,0.108317,-3.39662,0.232104,0.0835937,NOT YET,0.121475,0.523364
Image_0264.jpg,30.6,108.755,128.2,94,0,90,0.106178,-3.2073,0.228942,0.0828125,NOT YET,0.11879,0.518868
Image_0266.jpg,30.6,108.755,127.6,94,0,90,0.105163,-3.12211,0.228632,0.0835937,NOT YET,0.117521,0.514019
Image_0267.jpg,30.6,108.755,127.3,94,0,90,0.104962,-3.73773,0.228145,0.0835937,NOT YET,0.117271,0.514019
Image_0268.jpg,30.6,108.755,127,94,0,90,0.104962,-4.17291,0.228145,0.0835937,NOT YET,0.117271,0.514019
Image_0269.jpg,30.6,108.755,126.7,94,0,90,0.104762,-3.76026,0.225532,0.0828125,NOT YET,0.117021,0.518868
Image_0271.jpg,30.6,108.755,126.1,94,0,90,0.104563,-3.46478,0.227176,0.0835937,NOT YET,0.116773,0.514019
Image_0272.jpg,30.6,108.755,125.8,94,0,90,0.103383,-3.19483,0.222222,0.0828125,NOT YET,0.115304,0.518868
Image_0273.jpg,30.6,108.755,125.5,94,0,90,0.105263,-3.64329,0.226891,0.084375,NOT YET,0.117647,0.518519
Image_0278.jpg,30.3,108.755,124.3,94,0,90,0.105751,-3.38923,0.228216,0.0859375,NOT YET,0.118257,0.518182
Image_0279.jpg,30,108.755,124.3,94,0,90,0.103896,-3.4037,0.225673,0.0851562,NOT YET,0.115942,0.513761
Image_0281.jpg,29.4,108.755,124.3,94,0,90,0.102041,-3.55819,0.221074,0.0835937,NOT YET,0.113636,0.514019
Image_0285.jpg,28.2,108.755,124.3,94,0,90,0.105751,-3.20322,0.226141,0.0851562,NOT YET,0.118257,0.522936
Image_0289.jpg,27,108.755,124.3,94,0,90,0.0853659,1.58443,0.313333,0.110156,NOT YET,0.0933333,0.297872
Image_0290.jpg,26.7,108.755,124.3,94,0,90,0.107407,-3.13429,0.228216,0.0859375,NOT YET,0.120332,0.527273
Image_0292.jpg,26.1,108.755,124.3,94,0,90,0.107407,-3.38412,0.224066,0.084375,NOT YET,0.120332,0.537037
Image_0293.jpg,25.8,108.755,124.3,94,0,90,0.107407,-3.45408,0.226141,0.0851562,NOT YET,0.120332,0.53211
Image_0294.jpg,25.5,108.755,124.3,94,0,90,0.102041,-3.33724,0.219008,0.0828125,NOT YET,0.113636,0.518868
Image_0295.jpg,25.2,108.755,124.3,94,0,90,0.109259,-3.60765,0.22869,0.0859375,NOT YET,0.122661,0.536364
Image_0296.jpg,24.9,108.755,124.3,94,0,90,0.103896,-3.62923,0.221532,0.0835937,NOT YET,0.115942,0.523364
Image_0297.jpg,24.6,108.755,124.3,94,0,90,0.105556,-3.53668,0.219462,0.0828125,NOT YET,0.118012,0.537736
Image_0302.jpg,23.7,109.355,124.3,94,0,90,0.105948,-3.7576,0.220374,0.0828125,NOT YET,0.118503,0.537736
Image_0305.jpg,23.7,110.255,124.3,94,0,90,0.110075,-3.34321,0.230608,0.0859375,NOT YET,0.12369,0.536364
Image_0307.jpg,23.7,110.855,124.3,94,0,90,0.104089,-3.63572,0.219917,0.0828125,NOT YET,0.116183,0.528302
Image_0308.jpg,23.7,111.155,124.3,94,0,90,0.104283,-3.93701,0.220374,0.0828125,NOT YET,0.116424,0.528302
Image_0309.jpg,23.7,111.455,124.3,94,0,90,0.106145,-3.95409,0.222917,0.0835937,NOT YET,0.11875,0.53271
Image_0312.jpg,23.7,112.355,124.3,94,0,90,0.107607,-3.10182,0.226611,0.0851562,NOT YET,0.120582,0.53211
Image_0319.jpg,23.7,112.055,122.5,94,0,90,0.10219,-3.80344,0.215447,0.0828125,NOT YET,0.113821,0.528302
Image_0320.jpg,23.7,111.755,122.5,94,0,90,0.103825,-4.03293,0.219512,0.084375,NOT YET,0.115854,0.527778
Image_0321.jpg,23.7,111.455,122.5,94,0,90,0.108257,-3.41549,0.228395,0.0867188,NOT YET,0.121399,0.531532
Image_0322.jpg,23.7,111.155,122.5,94,0,90,0.106227,-3.70742,0.223361,0.0851562,NOT YET,0.118852,0.53211
Image_0329.jpg,23.7,109.055,122.5,94,0,90,0.107861,-3.64537,0.22541,0.0859375,NOT YET,0.120902,0.536364
Image_0330.jpg,23.7,108.755,122.5,94,0,90,0.107468,-3.79445,0.222449,0.0851562,NOT YET,0.120408,0.541284
Image_0333.jpg,23.7,108.455,121.9,94,0,90,0.105455,-4.00624,0.219512,0.084375,NOT YET,0.117886,0.537037
Image_0334.jpg,23.7,108.455,121.6,94,0,90,0.107078,-3.37553,0.223577,0.0859375,NOT YET,0.119919,0.536364
Image_0335.jpg,23.7,108.455,121.3,94,0,90,0.103448,-3.56328,0.216599,0.0835937,NOT YET,0.115385,0.53271
Image_0340.jpg,23.7,107.555,120.4,94,0,90,0.107914,-3.10702,0.225806,0.0875,NOT YET,0.120968,0.535714
Image_0341.jpg,23.7,107.555,120.1,94,0,90,0.10772,-3.24142,0.22334,0.0867188,NOT YET,0.120724,0.540541
Image_0342.jpg,23.7,107.555,119.8,94,0,90,0.103203,-4.00984,0.214286,0.084375,NOT YET,0.115079,0.537037
Image_0344.jpg,23.7,107.555,119.2,94,0,90,0.101243,-3.69387,0.213439,0.084375,NOT YET,0.112648,0.527778
Image_0346.jpg,23.7,107.555,118.6,94,0,90,0.106195,-3.59324,0.219802,0.0867188,NOT YET,0.118812,0.540541
Image_0349.jpg,23.7,107.255,118,94,0,90,0.103147,-3.61927,0.214425,0.0859375,NOT YET,0.11501,0.536364
Image_0350.jpg,23.7,106.955,118,94,0,90,0.107394,-3.27318,0.22288,0.0882813,NOT YET,0.120316,0.539823
Image_0352.jpg,23.7,106.655,117.4,94,0,90,0.106087,-3.5077,0.219844,0.0882813,NOT YET,0.118677,0.539823
Image_0353.jpg,23.7,106.655,117.1,94,0,90,0.107639,-3.42044,0.22179,0.0890625,NOT YET,0.120623,0.54386
Image_0355.jpg,23.7,106.055,116.5,94,0,90,0.103627,-3.79076,0.213873,0.0867188,NOT YET,0.115607,0.540541
Image_0357.jpg,23.7,105.455,116.5,94,0,90,0.105903,-3.5962,0.219417,0.0882813,NOT YET,0.118447,0.539823
Image_0360.jpg,23.7,104.555,116.5,94,0,90,0.103806,-4.18417,0.214286,0.0867188,NOT YET,0.11583,0.540541
Image_0361.jpg,23.7,104.255,116.5,94,0,90,0.108621,-3.4976,0.222437,0.0898438,NOT YET,0.121857,0.547826
Image_0362.jpg,23.7,103.955,116.5,94,0,90,0.104167,-3.62756,0.215116,0.0867188,NOT YET,0.116279,0.540541
Image_0363.jpg,23.7,103.655,116.5,94,0,90,0.105719,-3.69587,0.217054,0.0875,NOT YET,0.118217,0.544643
Image_0367.jpg,23.7,102.455,116.5,94,0,90,0.105903,-3.91375,0.215534,0.0867188,NOT YET,0.118447,0.54955
Image_0369.jpg,23.7,102.455,115.9,94,0,90,0.10327,-3.60529,0.213052,0.0867188,NOT YET,0.115163,0.540541
Image_0370.jpg,23.7,102.155,115.9,94,0,90,0.104631,-3.88593,0.214559,0.0875,NOT YET,0.116858,0.544643
Image_0373.jpg,23.7,101.555,115.3,94,0,90,0.100855,-3.42155,0.211027,0.0867188,NOT YET,0.112167,0.531532
Image_0377.jpg,23.7,100.955,114.1,94,0,90,0.106599,-3.81357,0.217803,0.0898438,NOT YET,0.119318,0.547826
Image_0378.jpg,23.7,100.655,113.8,94,0,90,0.106239,-3.72698,0.215094,0.0890625,NOT YET,0.118868,0.552632
Image_0379.jpg,23.7,100.655,113.5,94,0,90,0.107744,-3.72873,0.216981,0.0898438,NOT YET,0.120755,0.556522
Image_0380.jpg,23.7,100.355,113.5,94,0,90,0.109244,-3.15257,0.220755,0.0914062,NOT YET,0.122642,0.555556
Image_0385.jpg,23.7,99.1549,113.2,94,0,90,0.107563,-3.49223,0.216573,0.0898438,NOT YET,0.120527,0.556522
Image_0386.jpg,23.7,98.8549,112.9,94,0,90,0.107383,-3.91793,0.216165,0.0898438,NOT YET,0.120301,0.556522
Image_0393.jpg,23.7,97.9549,111.7,94,0,90,0.105263,-3.91537,0.209559,0.0890625,NOT YET,0.117647,0.561404
Image_0394.jpg,23.7,97.9549,111.4,94,0,90,0.106908,-3.67896,0.21547,0.0914062,NOT YET,0.119705,0.555556
Image_0396.jpg,23.7,97.9549,110.8,94,0,90,0.104918,-3.39502,0.210623,0.0898438,NOT YET,0.117216,0.556522
Image_0412.jpg,23.7,94.9548,108.4,94,0,90,0.103668,-2.10228,0.206406,0.090625,NOT YET,0.115658,0.560345
Image_0414.jpg,23.7,94.9548,107.8,94,0,90,0.108108,-3.55375,0.213904,0.09375,NOT YET,0.121212,0.566667
Image_0416.jpg,23.7,94.9548,107.2,94,0,90,0.103774,-2.25819,0.203509,0.090625,NOT YET,0.115789,0.568965
Image_0418.jpg,23.7,94.9548,106.6,94,0,90,0.105181,-2.13913,0.208772,0.0929687,NOT YET,0.117544,0.563025
Image_0419.jpg,23.7,94.9548,106.3,94,0,90,0.103448,-1.75848,0.206294,0.0921875,NOT YET,0.115385,0.559322
Image_0420.jpg,23.7,94.9548,106,94,0,90,0.105426,-2.06161,0.207972,0.09375,NOT YET,0.117851,0.566667
Image_0421.jpg,23.7,94.9548,105.7,94,0,90,0.105263,-1.92019,0.205882,0.0929687,NOT YET,0.117647,0.571429
Image_0426.jpg,0,91,160,94,0.3,90,0.115196,-3.71773,0.229917,0.0648438,NOT YET,0.130194,0.566265
Image_0430.jpg,0,91,160,94,1.5,90,0.110024,-3.38855,0.222527,0.0632813,NOT YET,0.123626,0.555556
Image_0435.jpg,0,91.6,160,94,2.4,90,0.1133,-3.70685,0.230556,0.0648438,NOT YET,0.127778,0.554217
Image_0437.jpg,0,92.2,160,94,2.4,90,0.112195,-3.66086,0.225275,0.0640625,NOT YET,0.126374,0.560976
Image_0443.jpg,0,94,160,94,2.4,90,0.111922,-3.50455,0.227397,0.0648438,NOT YET,0.126027,0.554217
Image_0444.jpg,0,94.3,160,94,2.4,90,0.112195,-3.62462,0.230769,0.065625,NOT YET,0.126374,0.547619
Image_0447.jpg,0,95.2,160,94,2.4,90,0.112745,-3.22126,0.232044,0.065625,NOT YET,0.127072,0.547619
Image_0448.jpg,0,95.5,160,94,2.4,90,0.110565,-3.43703,0.226519,0.0640625,NOT YET,0.124309,0.548781
Image_0449.jpg,0,95.8,160,94,2.4,90,0.113022,-3.26019,0.232687,0.065625,NOT YET,0.127424,0.547619
Image_0452.jpg,0,96.7001,160,94,2.4,90,0.109756,-3.25886,0.224658,0.0640625,NOT YET,0.123288,0.548781
Image_0454.jpg,0,97.3001,160,94,2.4,90,0.112469,-3.25354,0.231405,0.065625,NOT YET,0.126722,0.547619
Image_0456.jpg,0,97.9001,160,94,2.4,90,0.110565,-3.36393,0.229282,0.0648438,NOT YET,0.124309,0.542169
Image_0457.jpg,0,98.2001,160,94,2.4,90,0.106796,-3.62147,0.217391,0.0625,NOT YET,0.119565,0.55
Image_0458.jpg,0,98.5001,160,94,2.4,90,0.111922,-3.39609,0.230137,0.065625,NOT YET,0.126027,0.547619
Image_0462.jpg,0,99.7001,160,94,2.4,90,0.110294,-2.74349,0.22865,0.0648438,NOT YET,0.123967,0.542169
Image_0463.jpg,0,100,160,94,2.4,90,0.11138,-3.36138,0.228883,0.065625,NOT YET,0.125341,0.547619
Image_0466.jpg,0,100.9,160,94,2.4,90,0.109489,-3.35302,0.224044,0.0640625,NOT YET,0.122951,0.548781
Image_0467.jpg,0,101.2,160,94,2.4,90,0.112195,-3.05107,0.230769,0.065625,NOT YET,0.126374,0.547619
Image_0468.jpg,0,101.5,160,94,2.4,90,0.112195,-3.23971,0.230769,0.065625,NOT YET,0.126374,0.547619
Image_0476.jpg,0,103.9,160,94,2.4,90,0.110024,-3.3184,0.228022,0.0648438,NOT YET,0.123626,0.542169
Image_0478.jpg,0,104.5,160,94,2.4,90,0.108959,-3.24373,0.225543,0.0648438,NOT YET,0.122283,0.542169
Image_0482.jpg,0,105.7,160,94,2.4,90,0.112195,-2.8671,0.233516,0.0664062,NOT YET,0.126374,0.541176
Image_0489.jpg,0,107.8,160,94,2.4,90,0.109756,-2.98581,0.232877,0.0664062,NOT YET,0.123288,0.529412
Image_0490.jpg,0,108.1,160,94,2.4,90,0.109756,-3.15716,0.230137,0.065625,NOT YET,0.123288,0.535714
Image_0495.jpg,0,109.6,160,94,2.4,90,0.109489,-2.62695,0.23224,0.0664062,NOT YET,0.122951,0.529412
Image_0498.jpg,0,110.5,160,94,2.4,90,0.110843,-3.10646,0.233062,0.0671875,NOT YET,0.124661,0.534884
Image_0506.jpg,0,112.9,160,94,2.4,90,0.110843,-2.90429,0.233062,0.0671875,NOT YET,0.124661,0.534884
Image_0509.jpg,0,113.8,160,94,2.4,90,0.11138,-2.96641,0.234332,0.0671875,NOT YET,0.125341,0.534884
Image_0511.jpg,0,114.4,160,94,2.4,90,0.110577,-2.60866,0.235135,0.0679687,NOT YET,0.124324,0.528736
Image_0514.jpg,0,115.3,160,94,2.4,90,0.108696,-2.75821,0.233062,0.0671875,NOT YET,0.121951,0.523256
Image_0524.jpg,0,116.2,157.9,94,2.4,90,0.112172,-2.44816,0.236559,0.06875,NOT YET,0.126344,0.534091
Image_0525.jpg,0,116.2,157.6,94,2.4,90,0.109785,-2.78981,0.233244,0.0679687,NOT YET,0.123324,0.528736
Image_0526.jpg,0,116.2,157.3,94,2.4,90,0.108491,-2.60276,0.232804,0.06875,NOT YET,0.121693,0.522727
Image_0531.jpg,0,116.5,156.1,94,2.4,90,0.110588,-2.54507,0.23545,0.0695312,NOT YET,0.124339,0.52809
Image_0532.jpg,0,116.8,156.1,94,2.4,90,0.110588,-2.97928,0.232804,0.06875,NOT YET,0.124339,0.534091
Image_0533.jpg,0,117.1,156.1,94,2.4,90,0.109557,-2.82148,0.230366,0.06875,NOT YET,0.123037,0.534091
Image_0537.jpg,0,118.3,156.1,94,2.4,90,0.110329,-2.64821,0.234829,0.0695312,NOT YET,0.124011,0.52809
Image_0539.jpg,0,118.9,156.1,94,2.4,90,0.110588,-2.70966,0.23545,0.0695312,NOT YET,0.124339,0.52809
Image_0540.jpg,0,119.2,156.1,94,2.4,90,0.109557,-2.72461,0.232984,0.0695312,NOT YET,0.123037,0.52809
Image_0542.jpg,0,119.8,156.1,94,2.4,90,0.109813,-2.64309,0.233596,0.0695312,NOT YET,0.12336,0.52809
Image_0544.jpg,0,120.4,156.1,94,2.4,90,0.11007,-2.68653,0.234211,0.0695312,NOT YET,0.123684,0.52809
Image_0545.jpg,0,120.7,156.1,94,2.4,90,0.110329,-2.67624,0.234829,0.0695312,NOT YET,0.124011,0.52809
Image_0548.jpg,0,121.6,156.1,94,2.4,90,0.109557,-2.7087,0.232984,0.0695312,NOT YET,0.123037,0.52809
Image_0549.jpg,0,121.9,156.1,94,2.4,90,0.107728,-2.18045,0.233596,0.0695312,NOT YET,0.120735,0.516854
Image_0550.jpg,0,122.2,156.1,94,2.4,90,0.11007,-2.73506,0.236842,0.0703125,NOT YET,0.123684,0.522222
Image_0553.jpg,0,123.1,156.1,94,2.4,90,0.109302,-2.89788,0.234987,0.0703125,NOT YET,0.122715,0.522222
Image_0554.jpg,0,123.4,156.1,94,2.4,90,0.109302,-2.23476,0.232376,0.0695312,NOT YET,0.122715,0.52809
Image_0557.jpg,0,124.3,156.1,94,2.4,90,0.11007,-2.21583,0.239474,0.0710938,NOT YET,0.123684,0.516484
Image_0558.jpg,0,124.6,156.1,94,2.4,90,0.11007,-2.77428,0.236842,0.0703125,NOT YET,0.123684,0.522222
Image_0562.jpg,0,125.8,156.1,94,2.4,90,0.111888,-2.24953,0.24147,0.071875,NOT YET,0.125984,0.521739
Image_0563.jpg,0,126.1,156.1,94,2.4,90,0.109813,-2.64548,0.238845,0.0710938,NOT YET,0.12336,0.516484
Image_0565.jpg,0,126.7,156.1,94,2.4,90,0.112412,-2.03477,0.242744,0.071875,NOT YET,0.126649,0.521739
Image_0566.jpg,0,127,156.1,94,2.4,90,0.111369,-1.87708,0.24282,0.0726563,NOT YET,0.125326,0.516129
Image_0572.jpg,0,128.8,156.1,94,2.4,90,0.108796,-1.69507,0.238961,0.071875,NOT YET,0.122078,0.51087
Image_0574.jpg,0,129.4,156.1,94,2.4,90,0.109049,-2.35848,0.239583,0.071875,NOT YET,0.122396,0.51087
Image_0578.jpg,0,130.6,156.1,94,2.4,90,0.11215,-1.47838,0.247368,0.0734375,NOT YET,0.126316,0.510638
Image_0579.jpg,0,130.9,156.1,94,2.4,90,0.108796,-2.01344,0.241558,0.0726563,NOT YET,0.122078,0.505376
Image_0581.jpg,0,131.5,156.1,94,2.4,90,0.109049,-1.97518,0.239583,0.071875,NOT YET,0.122396,0.51087
Image_0584.jpg,0,132.4,156.1,94,2.4,90,0.111888,-1.66683,0.246719,0.0734375,NOT YET,0.125984,0.510638
Image_0590.jpg,0,132.7,154.6,94,2.4,90,0.110345,-2.08581,0.24031,0.0726563,NOT YET,0.124031,0.516129
Image_0593.jpg,0,132.7,153.7,94,2.4,90,0.111364,-1.79609,0.245524,0.075,NOT YET,0.12532,0.510417
Image_0594.jpg,0,132.7,153.4,94,2.4,90,0.111364,-2.04764,0.245524,0.075,NOT YET,0.12532,0.510417
Image_0600.jpg,0,132.7,153.4,94,2.4,90,0.111364,-2.04764,0.245524,0.075,NOT YET,0.12532,0.510417
Image_0602.jpg,0,132.7,153.4,94,1.8,90,0.112903,-2.03502,0.249351,0.075,NOT YET,0.127273,0.510417
Image_0603.jpg,0,132.7,153.4,94,1.8,90.3,0.110599,-2.11439,0.243523,0.0734375,NOT YET,0.124352,0.510638
Image_0604.jpg,0,132.7,153.4,94,1.8,90.6,0.112903,-1.65877,0.246753,0.0742188,NOT YET,0.127273,0.515789
Image_0606.jpg,0,132.7,153.4,94,1.8,91.2,0.110599,-1.87598,0.240933,0.0726563,NOT YET,0.124352,0.516129
Image_0607.jpg,0,132.7,153.4,94,1.8,91.5,0.112903,-2.13709,0.246753,0.0742188,NOT YET,0.127273,0.515789
Image_0608.jpg,0,132.7,153.4,94,1.8,91.8,0.112903,-2.42547,0.246753,0.0742188,NOT YET,0.127273,0.515789
Image_0612.jpg,0,132.7,153.4,94,1.8,93,0.110599,-2.16497,0.240933,0.0726563,NOT YET,0.124352,0.516129
Image_0613.jpg,0,132.7,153.4,94,1.8,93.3,0.112903,-2.20091,0.246753,0.0742188,NOT YET,0.127273,0.515789
Image_0614.jpg,0,132.7,153.4,94,1.8,93.6,0.112903,-1.85568,0.246753,0.0742188,NOT YET,0.127273,0.515789
Image_0615.jpg,0,132.7,153.4,94,1.8,93.9,0.110599,-1.85001,0.240933,0.0726563,NOT YET,0.124352,0.516129
Image_0616.jpg,0,132.7,153.4,94,1.8,94.2,0.112903,-1.93354,0.246753,0.0742188,NOT YET,0.127273,0.515789
Image_0617.jpg,0,132.7,153.4,94,1.8,94.5,0.112903,-2.33033,0.246753,0.0742188,NOT YET,0.127273,0.515789
Image_0619.jpg,0,132.7,153.4,94,1.8,95.1001,0.112903,-2.28179,0.246753,0.0742188,NOT YET,0.127273,0.515789
Image_0623.jpg,0,132.7,153.4,94,1.8,96.3001,0.112903,-2.02492,0.246753,0.0742188,NOT YET,0.127273,0.515789
Image_0624.jpg,0,132.7,153.4,94,1.8,96.6001,0.112903,-2.03276,0.246753,0.0742188,NOT YET,0.127273,0.515789
Image_0626.jpg,0,132.7,153.4,94,1.8,97.2001,0.112644,-2.3847,0.243523,0.0734375,NOT YET,0.126943,0.521277
Image_0627.jpg,0,132.7,153.4,94,1.8,97.5001,0.110599,-1.63483,0.243523,0.0734375,NOT YET,0.124352,0.510638
Image_0628.jpg,0,132.7,153.4,94,1.8,97.8001,0.112644,-2.0651,0.243523,0.0734375,NOT YET,0.126943,0.521277
Image_0630.jpg,0,132.7,153.4,94,1.8,98.4001,0.112644,-2.21829,0.243523,0.0734375,NOT YET,0.126943,0.521277
Image_0631.jpg,0,132.7,153.4,94,1.8,98.7001,0.112644,-2.18186,0.243523,0.0734375,NOT YET,0.126943,0.521277
Image_0632.jpg,0,132.7,153.4,94,1.8,99.0001,0.112644,-2.26053,0.246114,0.0742188,NOT YET,0.126943,0.515789
Image_0634.jpg,0,132.7,153.4,94,1.8,99.6001,0.112644,-2.34766,0.246114,0.0742188,NOT YET,0.126943,0.515789
Image_0635.jpg,0,132.7,153.4,94,1.8,99.9001,0.112644,-2.04808,0.246114,0.0742188,NOT YET,0.126943,0.515789
Image_0640.jpg,0.3,132.7,153.4,94,1.8,101.1,0.114679,-1.9346,0.248705,0.075,NOT YET,0.129534,0.520833
Image_0642.jpg,0.9,132.7,153.4,94,1.8,101.1,0.114943,-1.82957,0.251948,0.0757812,NOT YET,0.12987,0.515464
Image_0646.jpg,2.1,132.7,153.4,94,1.8,101.1,0.112644,-2.08808,0.246114,0.0742188,NOT YET,0.126943,0.515789
Image_0649.jpg,3,132.7,153.4,94,1.8,101.1,0.114943,-1.9914,0.251948,0.0757812,NOT YET,0.12987,0.515464
Image_0651.jpg,3.6,132.7,153.4,94,1.8,101.1,0.110345,-1.80382,0.24031,0.0726563,NOT YET,0.124031,0.516129
Image_0656.jpg,5.1,132.7,153.4,94,1.8,101.1,0.112644,-1.72843,0.246114,0.0742188,NOT YET,0.126943,0.515789
Image_0657.jpg,5.4,132.7,153.4,94,1.8,101.1,0.112644,-1.76986,0.246114,0.0742188,NOT YET,0.126943,0.515789
Image_0660.jpg,6.3,132.7,153.4,94,1.8,101.1,0.112644,-2.00964,0.246114,0.0742188,NOT YET,0.126943,0.515789
Image_0661.jpg,6.6,132.7,153.4,94,1.8,101.1,0.110599,-2.02889,0.243523,0.0734375,NOT YET,0.124352,0.510638
Image_0665.jpg,7.8,132.7,153.4,94,1.8,101.1,0.112644,-1.76011,0.246114,0.0742188,NOT YET,0.126943,0.515789
Image_0669.jpg,9,132.7,153.4,94,1.8,101.1,0.114219,-1.88661,0.255263,0.0757812,NOT YET,0.128947,0.505155
Image_0671.jpg,9.6,132.7,153.4,94,1.8,101.1,0.114219,-1.985,0.252632,0.075,NOT YET,0.128947,0.510417
Image_0674.jpg,10.5,132.7,153.4,94,1.8,101.1,0.111888,-1.85331,0.246719,0.0734375,NOT YET,0.125984,0.510638
Image_0675.jpg,10.8,132.7,153.4,94,1.8,101.1,0.114219,-1.92321,0.252632,0.075,NOT YET,0.128947,0.510417
Image_0678.jpg,11.7,132.7,153.4,94,1.8,101.1,0.114219,-1.86564,0.252632,0.075,NOT YET,0.128947,0.510417
Image_0680.jpg,12.3,132.7,153.4,94,1.8,101.1,0.111888,-1.87373,0.246719,0.0734375,NOT YET,0.125984,0.510638
Image_0683.jpg,13.2,132.7,153.4,94,1.8,101.1,0.111888,-1.83542,0.246719,0.0734375,NOT YET,0.125984,0.510638
Image_0685.jpg,13.8,132.7,153.4,94,1.8,101.1,0.109813,-1.87201,0.246719,0.0734375,NOT YET,0.12336,0.5
Image_0686.jpg,14.1,132.7,153.4,94,1.8,101.1,0.114219,-1.86069,0.252632,0.075,NOT YET,0.128947,0.510417
Image_0687.jpg,14.4,132.7,153.4,94,1.8,101.1,0.111888,-2.02187,0.249344,0.0742188,NOT YET,0.125984,0.505263
Image_0689.jpg,15,132.7,153.4,94,1.8,101.1,0.11215,-1.83485,0.25,0.0742188,NOT YET,0.126316,0.505263
Image_0697.jpg,17.4,132.7,153.4,94,1.8,101.1,0.11215,-1.72408,0.252632,0.075,NOT YET,0.126316,0.5
Image_0699.jpg,18,132.7,153.4,94,1.8,101.1,0.11215,-1.92508,0.252632,0.075,NOT YET,0.126316,0.5
Image_0700.jpg,18.3,132.7,153.4,94,1.8,101.1,0.109813,-1.85133,0.244094,0.0726563,NOT YET,0.12336,0.505376
Image_0705.jpg,19.2,132.7,153.4,94,1.8,102.6,0.11215,-1.74538,0.252632,0.075,NOT YET,0.126316,0.5
Image_0706.jpg,19.5,132.7,153.4,94,1.8,102.6,0.11215,-1.69172,0.252632,0.075,NOT YET,0.126316,0.5
Image_0708.jpg,20.1,132.7,153.4,94,1.8,102.6,0.11215,-1.78368,0.252632,0.075,NOT YET,0.126316,0.5
Image_0709.jpg,20.1,132.7,153.4,94,1.8,102.9,0.107728,-1.70133,0.246719,0.0734375,NOT YET,0.120735,0.489362
Image_0711.jpg,20.1,132.7,153.4,94,1.8,103.5,0.11215,-1.96202,0.252632,0.075,NOT YET,0.126316,0.5
Image_0715.jpg,21,132.7,153.4,94,1.8,104.1,0.11215,-1.63778,0.252632,0.075,NOT YET,0.126316,0.5
Image_0716.jpg,21,132.7,153.4,94,1.8,104.4,0.11215,-1.70573,0.252632,0.075,NOT YET,0.126316,0.5
Image_0717.jpg,21.3,132.7,153.4,94,1.8,104.7,0.11215,-1.63506,0.252632,0.075,NOT YET,0.126316,0.5
Image_0718.jpg,21.6,132.7,153.4,94,1.8,104.7,0.11007,-1.7505,0.252632,0.075,NOT YET,0.123684,0.489583
Image_0719.jpg,21.6,132.7,153.4,94,1.8,105,0.109813,-1.63978,0.246719,0.0734375,NOT YET,0.12336,0.5
Image_0721.jpg,21.9,132.7,153.4,94,1.8,105.3,0.11215,-1.91673,0.252632,0.075,NOT YET,0.126316,0.5
Image_0723.jpg,22.2,132.7,153.4,94,1.8,105.6,0.11215,-1.73909,0.252632,0.075,NOT YET,0.126316,0.5
Image_0724.jpg,22.2,132.7,153.4,94,1.8,105.9,0.11007,-1.66773,0.252632,0.075,NOT YET,0.123684,0.489583
Image_0725.jpg,22.2,132.7,153.4,94,1.8,106.2,0.110855,-1.65626,0.249351,0.075,NOT YET,0.124675,0.5
Image_0727.jpg,22.8,132.7,153.4,94,1.8,106.2,0.109813,-1.66378,0.246719,0.0734375,NOT YET,0.12336,0.5
Image_0728.jpg,22.8,132.7,153.4,94,1.8,106.5,0.110855,-1.56907,0.249351,0.075,NOT YET,0.124675,0.5
Image_0729.jpg,22.8,132.7,153.4,94,1.8,106.8,0.110855,-1.63318,0.249351,0.075,NOT YET,0.124675,0.5
Image_0731.jpg,22.8,132.7,153.4,94,1.8,107.4,0.113164,-1.672,0.255208,0.0765625,NOT YET,0.127604,0.5
Image_0735.jpg,24,132.7,153.4,94,1.8,108,0.108545,-1.42021,0.246114,0.0742188,NOT YET,0.121762,0.494737
Image_0736.jpg,24,132.7,153.4,94,1.8,108.3,0.108545,-1.58596,0.246114,0.0742188,NOT YET,0.121762,0.494737
Image_0737.jpg,24,132.7,153.4,94,1.8,108.6,0.113164,-1.59619,0.257812,0.0773437,NOT YET,0.127604,0.494949
Image_0738.jpg,24,132.7,153.4,94,1.8,108.9,0.110855,-1.56144,0.251948,0.0757812,NOT YET,0.124675,0.494845
Image_0739.jpg,23.7,132.7,153.4,94,1.8,108.9,0.110855,-1.33941,0.251948,0.0757812,NOT YET,0.124675,0.494845
Image_0740.jpg,23.4,132.7,153.4,94,1.8,108.9,0.110855,-1.54983,0.251948,0.0757812,NOT YET,0.124675,0.494845
Image_0741.jpg,23.4,132.7,153.4,94,1.8,108.9,0.110855,-1.54983,0.251948,0.0757812,NOT YET,0.124675,0.494845
